text,tokenized,tokenized_str,cluster
saya saja pergi keluar negri harus ada pasfor visa surat sponsor dari negara tujuan kok rohingya bisa semudah itu nylonong memasuki wilayah kita tanpa documen resmi apa apa malah nglunjak dibantu makanan ga tau trimakasih pake protes segala macam ayo usir saja bakal jadi masalah nantinya mending urusi saudara kita sendiri saja,"['say', 'saj', 'perg', 'kelu', 'negr', 'har', 'ad', 'pasf', 'vis', 'sur', 'spons', 'dar', 'negar', 'tuju', 'kok', 'rohingy', 'bis', 'semudah', 'itu', 'nylonong', 'memasuk', 'wilayah', 'kit', 'tanp', 'docum', 'resm', 'ap', 'ap', 'malah', 'nglunjak', 'dibantu', 'mak', 'ga', 'tau', 'trimakasih', 'pak', 'prot', 'segal', 'macam', 'ayo', 'usir', 'saj', 'bak', 'jad', 'masalah', 'nantiny', 'mend', 'urus', 'saudar', 'kit', 'sendir', 'saj']",say saj perg kelu negr har ad pasf vis sur spons dar negar tuju kok rohingy bis semudah itu nylonong memasuk wilayah kit tanp docum resm ap ap malah nglunjak dibantu mak ga tau trimakasih pak prot segal macam ayo usir saj bak jad masalah nantiny mend urus saudar kit sendir saj,3
the presenter uses an indian accent his accent is unique,"['pres', 'us', 'ind', 'acc', 'acc', 'un']",pres us ind acc acc un,3
thank you for helping and escaping,"['thank', 'help', 'escap']",thank help escap,2
mereka udaj di bangladesh kenapa pergi ke aceh,"['merek', 'udas', 'di', 'bangladesh', 'kenap', 'perg', 'ke', 'aceh']",merek udas di bangladesh kenap perg ke aceh,2
pulangkan saja ke negaranya mereka mau ngomong apa bodoh amat,"['pulangk', 'saj', 'ke', 'negarany', 'merek', 'mau', 'ngomong', 'ap', 'bodoh', 'am']",pulangk saj ke negarany merek mau ngomong ap bodoh am,3
fresh stock,"['fresh', 'stock']",fresh stock,3
i bet they are heading to australia,"['bet', 'head', 'austral']",bet head austral,3
thos is so heartbreaking,"['tho', 'heartbreak']",tho heartbreak,2
mereka harus dikembalikan di negara asal mereka indonesia tdk punya kewajiban menerima pengungsi,"['merek', 'har', 'dikembalik', 'di', 'negar', 'as', 'merek', 'indones', 'tdk', 'puny', 'kewajib', 'menerim', 'pengungs']",merek har dikembalik di negar as merek indones tdk puny kewajib menerim pengungs,2
pemerintah sepertinya sudah menjadi penghianat dan menjual kedaulatan negara,"['pemerintah', 'sepertiny', 'sudah', 'menjad', 'pengh', 'dan', 'mend', 'keda', 'negar']",pemerintah sepertiny sudah menjad pengh dan mend keda negar,2
gimaa gak mau di usir sekali makan mintanya piring,"['gima', 'gak', 'mau', 'di', 'usir', 'sekal', 'mak', 'mintany', 'pir']",gima gak mau di usir sekal mak mintany pir,2
ke inggris aja ngungsi kan nenek moyang mereka yg bikin masalah menjajah dan membawa mereka sebagai budak atau arahkan ke negara barat yg memang negara penerima pengungsi kayaknya ada misi tersembunyi unhcr dibalik peristiwa ini kan mereka tau indonesia bukan negara pengungsi tapi kenapa mereka mengarahkan rohingya untuk berlabuh di indonesia,"['ke', 'inggr', 'aj', 'ngungs', 'kan', 'nenek', 'moyang', 'merek', 'yg', 'bikin', 'masalah', 'menjajah', 'dan', 'membaw', 'merek', 'sebaga', 'budak', 'atau', 'arahk', 'ke', 'negar', 'bar', 'yg', 'memang', 'negar', 'penerim', 'pengungs', 'kayakny', 'ad', 'mis', 'tersembuny', 'unhcr', 'dibalik', 'peristiw', 'in', 'kan', 'merek', 'tau', 'indones', 'buk', 'negar', 'pengungs', 'tap', 'kenap', 'merek', 'mengarahk', 'rohingy', 'untuk', 'berlabuh', 'di', 'indones']",ke inggr aj ngungs kan nenek moyang merek yg bikin masalah menjajah dan membaw merek sebaga budak atau arahk ke negar bar yg memang negar penerim pengungs kayakny ad mis tersembuny unhcr dibalik peristiw in kan merek tau indones buk negar pengungs tap kenap merek mengarahk rohingy untuk berlabuh di indones,2
usir mereka semua jangan ada tersisadi tanah acehini indonesia nkri kamiwarga bandung jabarsangat setuju dengan warga acehmengusir mereka,"['usir', 'merek', 'semu', 'jang', 'ad', 'tersisad', 'tanah', 'acehin', 'indones', 'nkri', 'kamiwarg', 'bandung', 'jabarsang', 'setuju', 'deng', 'warg', 'acehmengusir', 'merek']",usir merek semu jang ad tersisad tanah acehin indones nkri kamiwarg bandung jabarsang setuju deng warg acehmengusir merek,1
the rohingya ethnicity often throws tantrums they do not know to be grateful food donated by residents is thrown away many protest that the food given is small even though acehnese themselves live in poverty and hunger there have been cases of rohingya youth raping their rohingya girls in exile they often run away from censorship naturally acehnese people are afraid because they are afraid of increasing crime in aceh,"['rohingy', 'ethn', 'oft', 'throws', 'tantrum', 'know', 'grat', 'food', 'don', 'resid', 'thrown', 'away', 'many', 'protest', 'food', 'giv', 'smal', 'ev', 'though', 'acehnes', 'liv', 'poverty', 'hung', 'cas', 'rohingy', 'you', 'rap', 'rohingy', 'girl', 'exil', 'oft', 'run', 'away', 'cens', 'nat', 'acehnes', 'peopl', 'afraid', 'afraid', 'increas', 'crim', 'aceh']",rohingy ethn oft throws tantrum know grat food don resid thrown away many protest food giv smal ev though acehnes liv poverty hung cas rohingy you rap rohingy girl exil oft run away cens nat acehnes peopl afraid afraid increas crim aceh,1
it should be explained that aceh at first was very accepting of the rohingya ethnicity but after they accepted well the attitude of the rohingya ethnicity they didnt even know thank you and did not respect the locals they often threw tantrums they arbitrarily threw away the food given they complained that the food given to the rohingya ethnicity was very decent and luxurious for us acehnese people even though many acehnese live poorly and starving,"['explain', 'aceh', 'first', 'acceiv', 'rohingy', 'ethn', 'acceiv', 'wel', 'attitud', 'rohingy', 'ethn', 'didnt', 'ev', 'know', 'thank', 'respect', 'loc', 'oft', 'threw', 'tantrum', 'arbit', 'threw', 'away', 'food', 'giv', 'complain', 'food', 'giv', 'rohingy', 'ethn', 'dec', 'luxury', 'us', 'acehnes', 'peopl', 'ev', 'though', 'many', 'acehnes', 'liv', 'poor', 'starv']",explain aceh first acceiv rohingy ethn acceiv wel attitud rohingy ethn didnt ev know thank respect loc oft threw tantrum arbit threw away food giv complain food giv rohingy ethn dec luxury us acehnes peopl ev though many acehnes liv poor starv,2
mereka imigran gelap datang ke negara kami dengan sengajadan bukan terdamparrakyat menolak merekadan tolong hormati suara hati rakyat indonesia,"['merek', 'imigr', 'gelap', 'datang', 'ke', 'negar', 'kam', 'deng', 'sengajad', 'buk', 'terdamparraky', 'menolak', 'merekad', 'tolong', 'hormat', 'suar', 'hat', 'raky', 'indones']",merek imigr gelap datang ke negar kam deng sengajad buk terdamparraky menolak merekad tolong hormat suar hat raky indones,3
qatar go take them then theyre one of the most unhygienic ethnics in the world including india pakistan and bangladesh,"['qat', 'go', 'tak', 'theyr', 'on', 'unhygy', 'ethn', 'world', 'includ', 'ind', 'pak', 'bangladesh']",qat go tak theyr on unhygy ethn world includ ind pak bangladesh,2
jadi ini sudah bulan yg lalu,"['jad', 'in', 'sudah', 'bul', 'yg', 'lalu']",jad in sudah bul yg lalu,3
good luck indonesia,"['good', 'luck', 'indones']",good luck indones,3
we must protect our land do not let the rohingya in,"['must', 'protect', 'land', 'let', 'rohingy']",must protect land let rohingy,2
mereka banyak masih muda mudikuatkalau mereka memang di dzolimi di negaranya maka lawanlihat suadara kita di palestine mereka tegarnggak ky kalianpelarian,"['merek', 'banyak', 'masih', 'mud', 'mudikuatkalau', 'merek', 'memang', 'di', 'dzolim', 'di', 'negarany', 'mak', 'lawanlih', 'suadar', 'kit', 'di', 'palestin', 'merek', 'tegarnggak', 'ky', 'kalianpel']",merek banyak masih mud mudikuatkalau merek memang di dzolim di negarany mak lawanlih suadar kit di palestin merek tegarnggak ky kalianpel,2
minta cina sama rusia suruh nampung rohinya mereka gitu garagara pemimpinnya disokong senjata sama si panda dan beruang,"['mint', 'cin', 'sam', 'rus', 'suruh', 'nampung', 'rohiny', 'merek', 'gitu', 'garagar', 'pemimpinny', 'disokong', 'senjat', 'sam', 'si', 'pand', 'dan', 'beruang']",mint cin sam rus suruh nampung rohiny merek gitu garagar pemimpinny disokong senjat sam si pand dan beruang,1
the problem its begin when they not obey the local rules culture and customs and very hard to make sure they are rohingya or bangladesh because they dont have papers or ids,"['problem', 'begin', 'obey', 'loc', 'rul', 'cult', 'custom', 'hard', 'mak', 'sur', 'rohingy', 'bangladesh', 'dont', 'pap', 'id']",problem begin obey loc rul cult custom hard mak sur rohingy bangladesh dont pap id,2
indonesia dan rohingya serumpun,"['indones', 'dan', 'rohingy', 'serumpun']",indones dan rohingy serumpun,3
come here the philippines,"['com', 'philippin']",com philippin,3
their only know to breeding like rabbits,"['know', 'bree', 'lik', 'rabbit']",know bree lik rabbit,1
deport them if u want to live peacefully,"['deport', 'u', 'want', 'liv', 'peac']",deport u want liv peac,1
after help themthey say our currency is lowand theyr want go to malaysia,"['help', 'themthey', 'say', 'cur', 'lowand', 'theyr', 'want', 'go', 'malays']",help themthey say cur lowand theyr want go malays,3
one day indonesia will regret,"['on', 'day', 'indones', 'regret']",on day indones regret,3
have my brother absar in this group please check and inform me kindly my brother leave from bangladesh rohingya refugees camp to malaysia ongoing four months but not have any news right now but he was speak with us when reached thailand after reached my brother said me that he climbed in a truck for to go malaysia after we dont know anything about my brother noor absar fathers name ubaidul hoque mothers name hasina begum family members balukhali camp rohingya refugees camp address if can know about my brother noor absar please share me i request to thailand media group,"['broth', 'abs', 'group', 'pleas', 'check', 'inform', 'kind', 'broth', 'leav', 'bangladesh', 'rohingy', 'refug', 'camp', 'malays', 'ongo', 'four', 'month', 'new', 'right', 'speak', 'us', 'reach', 'thailand', 'reach', 'broth', 'said', 'climb', 'truck', 'go', 'malays', 'dont', 'know', 'anyth', 'broth', 'noor', 'abs', 'fath', 'nam', 'ubaid', 'hoqu', 'moth', 'nam', 'hasin', 'beg', 'famy', 'memb', 'balukhal', 'camp', 'rohingy', 'refug', 'camp', 'address', 'know', 'broth', 'noor', 'abs', 'pleas', 'shar', 'request', 'thailand', 'med', 'group']",broth abs group pleas check inform kind broth leav bangladesh rohingy refug camp malays ongo four month new right speak us reach thailand reach broth said climb truck go malays dont know anyth broth noor abs fath nam ubaid hoqu moth nam hasin beg famy memb balukhal camp rohingy refug camp address know broth noor abs pleas shar request thailand med group,2
plis lah wei ini kalo dibiarin lama lama ntar mereka ngelunjak tolak aja ngapasi kasihan rakyat lokal makmurkan dulh rakyat sendiri,"['pli', 'lah', 'wei', 'in', 'kalo', 'dibiarin', 'lam', 'lam', 'ntar', 'merek', 'ngelunjak', 'tolak', 'aj', 'ngapas', 'kasih', 'raky', 'lok', 'makmurk', 'dulh', 'raky', 'sendir']",pli lah wei in kalo dibiarin lam lam ntar merek ngelunjak tolak aj ngapas kasih raky lok makmurk dulh raky sendir,3
airforcess of bangladesh tywan indonesea malaysea r your air forcess indian air forcess yemen some weopon in india myanmar,"['airforcess', 'bangladesh', 'tyw', 'indonese', 'malayse', 'r', 'air', 'forcess', 'ind', 'air', 'forcess', 'yem', 'weopon', 'ind', 'myanm']",airforcess bangladesh tyw indonese malayse r air forcess ind air forcess yem weopon ind myanm,3
one of the first steps in trying to help the rohingyans plight is by distributing contraceptives and educating them about proper condom usage etc so that they dont overreproduce and overrun refugee camps which are trying to help them,"['on', 'first', 'step', 'try', 'help', 'rohingy', 'plight', 'distribut', 'contraceiv', 'educ', 'prop', 'condom', 'us', 'etc', 'dont', 'overreproduc', 'overrun', 'refug', 'camp', 'try', 'help']",on first step try help rohingy plight distribut contraceiv educ prop condom us etc dont overreproduc overrun refug camp try help,3
why are they still in the sea havent they been accommodated in several countries its a bit strange to see are they fleeing in the country that accommodates them,"['stil', 'sea', 'hav', 'accommod', 'sev', 'country', 'bit', 'strange', 'see', 'fle', 'country', 'accommod']",stil sea hav accommod sev country bit strange see fle country accommod,3
bjp mp sri smriti irani minister bjp,"['bjp', 'mp', 'sri', 'smriti', 'iran', 'min', 'bjp']",bjp mp sri smriti iran min bjp,3
u not welcome make trouble,"['u', 'welcom', 'mak', 'troubl']",u welcom mak troubl,3
the locals of indonesia will surely cry for taking this refugees in crimes will increase to a big lvlrapes theft n murder rohingyas are no india is already suffering population control should be implied on them because a single man mostly marry women n atleast kids by each women sometimesor else be ready to face consequences,"['loc', 'indones', 'sur', 'cry', 'tak', 'refug', 'crim', 'increas', 'big', 'lvlrapes', 'theft', 'n', 'murd', 'rohingya', 'ind', 'already', 'suff', 'pop', 'control', 'imply', 'singl', 'man', 'most', 'marry', 'wom', 'n', 'atleast', 'kid', 'wom', 'sometimes', 'els', 'ready', 'fac', 'consequ']",loc indones sur cry tak refug crim increas big lvlrapes theft n murd rohingya ind already suff pop control imply singl man most marry wom n atleast kid wom sometimes els ready fac consequ,1
one thing to understand is this indonesia is not a signatory country of the unhcr convention on refugees i repeat indonesia is not signatory country yes i know the situations is bad for them in their home but we dont need extra people to feed our country has becomes a destination not just for rohingya people but also for afghans syrians sudanese iranians and just recently russians and ukrainians we cant afford those people as much as i regret what was happening in their home i felt that we should starts limits those refugees there are millions of indonesians who are trying to survive with all of those illegal immigrants coming to indonesia not only that they robed the opportunity for the indonesians to have jobs but also facing us with the threat that they brought often so criminal actions so please i pledge to the government to stop those people coming we dont hate them but we should also prioritize our people first if indonesians already rich and well off then we can helps the other but now it is not the perfect time to do that,"['on', 'thing', 'understand', 'indones', 'sign', 'country', 'unhcr', 'conv', 'refug', 'rep', 'indones', 'sign', 'country', 'ye', 'know', 'situ', 'bad', 'hom', 'dont', 'nee', 'extr', 'peopl', 'fee', 'country', 'becom', 'destin', 'rohingy', 'peopl', 'also', 'afgh', 'syr', 'sudanes', 'ir', 'rec', 'russ', 'ukrain', 'cant', 'afford', 'peopl', 'much', 'regret', 'hap', 'hom', 'felt', 'start', 'limit', 'refug', 'mil', 'indones', 'try', 'surv', 'illeg', 'immigr', 'com', 'indones', 'rob', 'opportun', 'indones', 'job', 'also', 'fac', 'us', 'threat', 'brought', 'oft', 'crimin', 'act', 'pleas', 'pledg', 'govern', 'stop', 'peopl', 'com', 'dont', 'hat', 'also', 'priorit', 'peopl', 'first', 'indones', 'already', 'rich', 'wel', 'help', 'perfect', 'tim']",on thing understand indones sign country unhcr conv refug rep indones sign country ye know situ bad hom dont nee extr peopl fee country becom destin rohingy peopl also afgh syr sudanes ir rec russ ukrain cant afford peopl much regret hap hom felt start limit refug mil indones try surv illeg immigr com indones rob opportun indones job also fac us threat brought oft crimin act pleas pledg govern stop peopl com dont hat also priorit peopl first indones already rich wel help perfect tim,3
unhcr must build a refugee complex somewhere in andaman island maybe in sentinel island,"['unhcr', 'must', 'build', 'refug', 'complex', 'somewh', 'andam', 'island', 'mayb', 'sentinel', 'island']",unhcr must build refug complex somewh andam island mayb sentinel island,1
and after living in indonesia for so many years they would easily tell people that the indonesian government has not given them enough opportunity enough food enough shelter and what not thats what they did with bangladesh bangladeshi government and bangladeshi people did and are doing everything they could possibly do for them they lived in bangladesh for more than years thousands of volunteers and ngos are in bangladesh and they are so ungrateful its understandable if they went to indonesia but at least no need for harsh wordsgreat disappointment,"['liv', 'indones', 'many', 'year', 'would', 'easy', 'tel', 'peopl', 'indones', 'govern', 'giv', 'enough', 'opportun', 'enough', 'food', 'enough', 'shelt', 'that', 'bangladesh', 'bangladesh', 'govern', 'bangladesh', 'peopl', 'everyth', 'could', 'poss', 'liv', 'bangladesh', 'year', 'thousand', 'volunt', 'ngo', 'bangladesh', 'ungr', 'understand', 'went', 'indones', 'least', 'nee', 'harsh', 'wordsgr', 'disappoint']",liv indones many year would easy tel peopl indones govern giv enough opportun enough food enough shelt that bangladesh bangladesh govern bangladesh peopl everyth could poss liv bangladesh year thousand volunt ngo bangladesh ungr understand went indones least nee harsh wordsgr disappoint,3
se kecamatan pindah ke aceh,"['se', 'kecam', 'pindah', 'ke', 'aceh']",se kecam pindah ke aceh,1
malaysian sometimes too kind until they not follow our rule and our law after taking care of them then but there many issues related to them if the rohingya refugees want to go to our country they should follow our law taking care thier cleanliness dont do crime dont make malaysian community uncomfortable because thier attitude they also should know about birth control management too too many rohingya community but they cant taking care themselves until cause other problems respect other as you want to be respected dont try to claim to have your own places or territory in our country because we cant handle it our attitude personality and behavior too different and too hard to relate it we as islamic community respect and accept them but if the laws courtesy rules attitude and behavior of them not respect and blend with or community it will issues and problem in our country,"['malays', 'sometim', 'kind', 'follow', 'rul', 'law', 'tak', 'car', 'many', 'issu', 'rel', 'rohingy', 'refug', 'want', 'go', 'country', 'follow', 'law', 'tak', 'car', 'thi', 'cle', 'dont', 'crim', 'dont', 'mak', 'malays', 'commun', 'uncomfort', 'thi', 'attitud', 'also', 'know', 'bir', 'control', 'man', 'many', 'rohingy', 'commun', 'cant', 'tak', 'car', 'caus', 'problem', 'respect', 'want', 'respect', 'dont', 'try', 'claim', 'plac', 'territ', 'country', 'cant', 'handl', 'attitud', 'person', 'behavy', 'diff', 'hard', 'rel', 'islam', 'commun', 'respect', 'acceiv', 'law', 'courtesy', 'rul', 'attitud', 'behavy', 'respect', 'blend', 'commun', 'issu', 'problem', 'country']",malays sometim kind follow rul law tak car many issu rel rohingy refug want go country follow law tak car thi cle dont crim dont mak malays commun uncomfort thi attitud also know bir control man many rohingy commun cant tak car caus problem respect want respect dont try claim plac territ country cant handl attitud person behavy diff hard rel islam commun respect acceiv law courtesy rul attitud behavy respect blend commun issu problem country,0
why other muslim in myanmar can live harmony with non muslimwhy only rohingya become refugees,"['muslim', 'myanm', 'liv', 'harmony', 'non', 'muslimwhy', 'rohingy', 'becom', 'refug']",muslim myanm liv harmony non muslimwhy rohingy becom refug,0
more comment people rohing need helpsay rohinga muslim but not muslim scam blackmail muslim rohinga not understand about muslim,"['com', 'peopl', 'roh', 'nee', 'helpsay', 'rohing', 'muslim', 'muslim', 'scam', 'blackmail', 'muslim', 'rohing', 'understand', 'muslim']",com peopl roh nee helpsay rohing muslim muslim scam blackmail muslim rohing understand muslim,1
rohinga is original bangladesh peoplestop rohinga to indonesianwhy take to indonesia bangladesh governmenttake indonesian people indonesian not agree rohinga moving to indonesian,"['rohing', 'origin', 'bangladesh', 'peoplestop', 'rohing', 'indonesianwhy', 'tak', 'indones', 'bangladesh', 'governmenttak', 'indones', 'peopl', 'indones', 'agr', 'rohing', 'mov', 'indones']",rohing origin bangladesh peoplestop rohing indonesianwhy tak indones bangladesh governmenttak indones peopl indones agr rohing mov indones,3
rosak la aceh,"['rosak', 'la', 'aceh']",rosak la aceh,3
stop rohinga to indonesia bangladesh should be responsible for taking care of rohinga maybe bangaldesh forcing rohinga to send them to indonesia anyway why coming to indonesia economic here very unstable and there is more proverty here,"['stop', 'rohing', 'indones', 'bangladesh', 'respons', 'tak', 'car', 'rohing', 'mayb', 'bangaldesh', 'forc', 'rohing', 'send', 'indones', 'anyway', 'com', 'indones', 'econom', 'unst', 'proverty']",stop rohing indones bangladesh respons tak car rohing mayb bangaldesh forc rohing send indones anyway com indones econom unst proverty,3
may allah make easy for them ameen ya rabb the verse is about the brotherhood of believers with each other which says the believers are but brothers so make settlement between your brothers and fear allah that you may receive mercy fundamental islamic society motto is the believers are nothing else than brethren,"['may', 'allah', 'mak', 'easy', 'ameen', 'ya', 'rab', 'vers', 'broth', 'believ', 'say', 'believ', 'broth', 'mak', 'settl', 'broth', 'fear', 'allah', 'may', 'receiv', 'mercy', 'funda', 'islam', 'socy', 'motto', 'believ', 'noth', 'els', 'brethr']",may allah mak easy ameen ya rab vers broth believ say believ broth mak settl broth fear allah may receiv mercy funda islam socy motto believ noth els brethr,1
respect to the indonesian brothers for taking these people in,"['respect', 'indones', 'broth', 'tak', 'peopl']",respect indones broth tak peopl,3
coba kirim mreka ke pulau sentinel utara,"['cob', 'kirim', 'mrek', 'ke', 'pulau', 'sentinel', 'utar']",cob kirim mrek ke pulau sentinel utar,3
u know there are talk in aceh to refuse these guy and make them out coz these guy is acting badly in aceh especialy bad for aceh girl,"['u', 'know', 'talk', 'aceh', 'refus', 'guy', 'mak', 'coz', 'guy', 'act', 'bad', 'aceh', 'especia', 'bad', 'aceh', 'girl']",u know talk aceh refus guy mak coz guy act bad aceh especia bad aceh girl,3
thank you for helping them and i pray for them they will get safe,"['thank', 'help', 'pray', 'get', 'saf']",thank help pray get saf,3
you think indonesian will give you education and work what a bunch of idiots,"['think', 'indones', 'giv', 'educ', 'work', 'bunch', 'idiot']",think indones giv educ work bunch idiot,3
why this newschannel is saying million rohingys for the last years when they have a fertility rate of children per women their population is trippled for sure in this period,"['newschannel', 'say', 'mil', 'rohingy', 'last', 'year', 'fertil', 'rat', 'childr', 'per', 'wom', 'pop', 'trippl', 'sur', 'period']",newschannel say mil rohingy last year fertil rat childr per wom pop trippl sur period,3
so badly we must stopping accept refugees,"['bad', 'must', 'stop', 'acceiv', 'refug']",bad must stop acceiv refug,2
jangan terus kabur dan takut banyak sekali lelaki tapi kenapa tidak memperjuangkan tempat kalian kalau takut susah stop beranak kalau tidak mampu memberikan kesejahteraan untuk anakmu semoga kalian kalau uda di tolong dan dibantu tidak buat ulah di indonesia cobalah kembali ke negara kalian dan berjuang hak kalian kabur pun belum tentu baik saja dan bukan solusi bagus,"['jang', 'ter', 'kab', 'dan', 'takut', 'banyak', 'sekal', 'lelak', 'tap', 'kenap', 'tidak', 'memperjuangk', 'temp', 'kal', 'kalau', 'takut', 'susah', 'stop', 'beranak', 'kalau', 'tidak', 'mampu', 'memberik', 'kesejahtera', 'untuk', 'anakmu', 'semog', 'kal', 'kalau', 'ud', 'di', 'tolong', 'dan', 'dibantu', 'tidak', 'buat', 'ulah', 'di', 'indones', 'cobalah', 'kembal', 'ke', 'negar', 'kal', 'dan', 'berjuang', 'hak', 'kal', 'kab', 'pun', 'bel', 'tentu', 'baik', 'saj', 'dan', 'buk', 'solus', 'bag']",jang ter kab dan takut banyak sekal lelak tap kenap tidak memperjuangk temp kal kalau takut susah stop beranak kalau tidak mampu memberik kesejahtera untuk anakmu semog kal kalau ud di tolong dan dibantu tidak buat ulah di indones cobalah kembal ke negar kal dan berjuang hak kal kab pun bel tentu baik saj dan buk solus bag,3
sedihnya kurasa,"['sedihny', 'kuras']",sedihny kuras,3
totally probematic doubleedged sword,"['tot', 'probem', 'doubleedg', 'sword']",tot probem doubleedg sword,1
indonesian people are good but remember for the rohingya dont ever betray them because you have to know that history in indonesia is very very very dark if indonesians are betrayed then they will be able to do what they did to the voc vereenigde oosstandische compagniedont let you as rohingya betray indonesia because typical indonesians are the same as russia where if they get angry they will get consequences,"['indones', 'peopl', 'good', 'rememb', 'rohingy', 'dont', 'ev', 'betray', 'know', 'hist', 'indones', 'dark', 'indones', 'betray', 'abl', 'voc', 'vereenigd', 'oosstandisch', 'compagniedont', 'let', 'rohingy', 'betray', 'indones', 'typ', 'indones', 'russ', 'get', 'angry', 'get', 'consequ']",indones peopl good rememb rohingy dont ev betray know hist indones dark indones betray abl voc vereenigd oosstandisch compagniedont let rohingy betray indones typ indones russ get angry get consequ,0
id rohingya muslim brothers always welcome,"['id', 'rohingy', 'muslim', 'broth', 'alway', 'welcom']",id rohingy muslim broth alway welcom,3
indonesians are always very kind they are always helping others,"['indones', 'alway', 'kind', 'alway', 'help', 'oth']",indones alway kind alway help oth,1
indians should take their people back,"['ind', 'tak', 'peopl', 'back']",ind tak peopl back,3
indonesiarohingya,['indonesiarohingy'],indonesiarohingy,3
spread love and care instead of war and prejudice god the allmerciful,"['spread', 'lov', 'car', 'instead', 'war', 'prejud', 'god', 'allmercy']",spread lov car instead war prejud god allmercy,3
where are oic hidingthey will answer in allahs court one day,"['oic', 'hidingthey', 'answ', 'allah', 'court', 'on', 'day']",oic hidingthey answ allah court on day,3
women are covering their faces why not men,"['wom', 'cov', 'fac', 'men']",wom cov fac men,1
you want proper education opportunities then go back to myanmar and fight for your country not came to other countries and expecting this and that,"['want', 'prop', 'educ', 'opportun', 'go', 'back', 'myanm', 'fight', 'country', 'cam', 'country', 'expect']",want prop educ opportun go back myanm fight country cam country expect,3
they sound indian,"['sound', 'ind']",sound ind,2
harusnya adakan pertemuan asean jangan hanya indonesia dan malaysia yg menanggung imigran rohingya tu bawa ke singapore ke philipin ke thailand ke vietnam,"['harusny', 'adak', 'pertemu', 'as', 'jang', 'hany', 'indones', 'dan', 'malays', 'yg', 'menanggung', 'imigr', 'rohingy', 'tu', 'baw', 'ke', 'singap', 'ke', 'philipin', 'ke', 'thailand', 'ke', 'vietnam']",harusny adak pertemu as jang hany indones dan malays yg menanggung imigr rohingy tu baw ke singap ke philipin ke thailand ke vietnam,3
indonesia still has huge problems in the internal but loves pretending being kind towards these refugees what you got eh nothing btw just enjoy stupidity you made,"['indones', 'stil', 'hug', 'problem', 'intern', 'lov', 'pretend', 'kind', 'toward', 'refug', 'got', 'eh', 'noth', 'btw', 'enjoy', 'stupid', 'mad']",indones stil hug problem intern lov pretend kind toward refug got eh noth btw enjoy stupid mad,3
indonesia government is too much kind yet i heard the refugees are very unthankful however its their choice for accepting them shrugs,"['indones', 'govern', 'much', 'kind', 'yet', 'heard', 'refug', 'unthank', 'howev', 'cho', 'acceiv', 'shrugs']",indones govern much kind yet heard refug unthank howev cho acceiv shrugs,3
send back to bangladesh,"['send', 'back', 'bangladesh']",send back bangladesh,3
the world community are being throughly unable to solve the crisis,"['world', 'commun', 'throughly', 'un', 'solv', 'cris']",world commun throughly un solv cris,3
send them back to bangladesh,"['send', 'back', 'bangladesh']",send back bangladesh,1
please behave in your host country respects indonesian culture the achenese islamic law dont do what you do elsewhere,"['pleas', 'behav', 'host', 'country', 'respect', 'indones', 'cult', 'achenes', 'islam', 'law', 'dont', 'elsewh']",pleas behav host country respect indones cult achenes islam law dont elsewh,3
stop having babies,"['stop', 'baby']",stop baby,3
qatar should accept them as citizens instead if using this al qaeda network to show their difficulties,"['qat', 'acceiv', 'cit', 'instead', 'us', 'al', 'qaed', 'network', 'show', 'difficul']",qat acceiv cit instead us al qaed network show difficul,3
myanmar must be held accountable in the international court thanks to indonesia helping these refugees,"['myanm', 'must', 'held', 'account', 'intern', 'court', 'thank', 'indones', 'help', 'refug']",myanm must held account intern court thank indones help refug,3
so where is indonesia going to resettle them their future hangs in the balance,"['indones', 'going', 'resettl', 'fut', 'hang', 'bal']",indones going resettl fut hang bal,0
over muslim countries they should be sent to them in equal numbers,"['muslim', 'country', 'sent', 'eq', 'numb']",muslim country sent eq numb,3
only for a while theyll be in either malaysia or australia soon they have no future in indonesia,"['theyl', 'eith', 'malays', 'austral', 'soon', 'fut', 'indones']",theyl eith malays austral soon fut indones,0
why saudi arabia dubai and other oil rich wealthy islamic countries are not taking any of these muslim refugees untouchables,"['saud', 'arab', 'duba', 'oil', 'rich', 'wealthy', 'islam', 'country', 'tak', 'muslim', 'refug', 'untouch']",saud arab duba oil rich wealthy islam country tak muslim refug untouch,1
good news that indonesia accepts these people but as mentioned by that lady it would be problematic case for indonesian economy as well so better option is caring these people by devising with neighbouring country malaysia,"['good', 'new', 'indones', 'acceiv', 'peopl', 'ment', 'lady', 'would', 'problem', 'cas', 'indones', 'econom', 'wel', 'bet', 'opt', 'car', 'peopl', 'dev', 'neighbo', 'country', 'malays']",good new indones acceiv peopl ment lady would problem cas indones econom wel bet opt car peopl dev neighbo country malays,1
qatar should also take these people,"['qat', 'also', 'tak', 'peopl']",qat also tak peopl,1
un should help indonesia government to make shelters for them,"['un', 'help', 'indones', 'govern', 'mak', 'shelt']",un help indones govern mak shelt,3
good step taken by indonesia government,"['good', 'step', 'tak', 'indones', 'govern']",good step tak indones govern,3
