text,tokenized,tokenized_str,cluster
myanmar must be held accountable in the international court thanks to indonesia helping these refugees,"['myanmar', 'must', 'held', 'accountable', 'international', 'court', 'thanks', 'helping', 'refugees']",myanmar must held accountable international court thanks helping refugees,0
so where is indonesia going to resettle them their future hangs in the balance,"['going', 'resettle', 'future', 'hangs', 'balance']",going resettle future hangs balance,2
over muslim countries they should be sent to them in equal numbers,"['muslim', 'countries', 'sent', 'equal', 'numbers']",muslim countries sent equal numbers,4
only for a while theyll be in either malaysia or australia soon they have no future in indonesia,"['theyll', 'either', 'malaysia', 'australia', 'soon', 'future']",theyll either malaysia australia soon future,2
why saudi arabia dubai and other oil rich wealthy islamic countries are not taking any of these muslim refugees untouchables,"['saudi', 'arabia', 'dubai', 'oil', 'rich', 'wealthy', 'islamic', 'countries', 'taking', 'muslim', 'refugees', 'untouchables']",saudi arabia dubai oil rich wealthy islamic countries taking muslim refugees untouchables,1
good news that indonesia accepts these people but as mentioned by that lady it would be problematic case for indonesian economy as well so better option is caring these people by devising with neighbouring country malaysia,"['good', 'news', 'accepts', 'people', 'mentioned', 'lady', 'would', 'problematic', 'case', 'indonesian', 'economy', 'well', 'better', 'option', 'caring', 'people', 'devising', 'neighbouring', 'country', 'malaysia']",good news accepts people mentioned lady would problematic case indonesian economy well better option caring people devising neighbouring country malaysia,1
qatar should also take these people,"['qatar', 'also', 'take', 'people']",qatar also take people,1
un should help indonesia government to make shelters for them,"['un', 'help', 'government', 'make', 'shelters']",un help government make shelters,0
good step taken by indonesia government,"['good', 'step', 'taken', 'government']",good step taken government,0
come on qatar open your doors to these rohingya brothers just like you opened your doors to the football fans last month and show rest of the world how beautiful and united your ummah is,"['come', 'qatar', 'open', 'doors', 'rohingya', 'brothers', 'like', 'opened', 'doors', 'football', 'fans', 'last', 'month', 'show', 'rest', 'world', 'beautiful', 'united', 'ummah']",come qatar open doors rohingya brothers like opened doors football fans last month show rest world beautiful united ummah,0
control population,"['control', 'population']",control population,0
fascinating how of them are a story in indonesia but when canada and usa taken in nothing is mentioned,"['fascinating', 'story', 'canada', 'usa', 'taken', 'nothing', 'mentioned']",fascinating story canada usa taken nothing mentioned,0
al madina dubai and all the arabic super economies must collect all these islamic refugees they are all l over,"['al', 'madina', 'dubai', 'arabic', 'super', 'economies', 'must', 'collect', 'islamic', 'refugees', 'l']",al madina dubai arabic super economies must collect islamic refugees l,0
f off we are full,"['f', 'full']",f full,3
i hope the rohingya teach their acehnese hosts how to be better neighbors to the their catholic neighbors in east timor aceh has been the source of horrendous violence against christians,"['hope', 'rohingya', 'teach', 'acehnese', 'hosts', 'better', 'neighbors', 'catholic', 'neighbors', 'east', 'timor', 'aceh', 'source', 'horrendous', 'violence', 'christians']",hope rohingya teach acehnese hosts better neighbors catholic neighbors east timor aceh source horrendous violence christians,0
the last girl crying in silence my dear god please guide these mohmdans to leave this evil cult and live like normal humans,"['last', 'girl', 'crying', 'silence', 'dear', 'god', 'please', 'guide', 'mohmdans', 'leave', 'evil', 'cult', 'live', 'like', 'normal', 'humans']",last girl crying silence dear god please guide mohmdans leave evil cult live like normal humans,1
please leave from indonesia dont make rabush here,"['please', 'leave', 'dont', 'make', 'rabush']",please leave dont make rabush,1
free acehfree arakanall oppressed people will be free inshallah,"['free', 'acehfree', 'arakanall', 'oppressed', 'people', 'free', 'inshallah']",free acehfree arakanall oppressed people free inshallah,0
usir mereka nanti smua keindonesia usir,"['usir', 'smua', 'keindonesia', 'usir']",usir smua keindonesia usir,0
toong usir mereka jijik banget,"['toong', 'usir', 'jijik', 'banget']",toong usir jijik banget,0
tolak mereka karna kalau dijasih peluang temanya nyusul smua,"['tolak', 'karna', 'dijasih', 'peluang', 'temanya', 'nyusul', 'smua']",tolak karna dijasih peluang temanya nyusul smua,1
why dont they go to bangladesh,"['dont', 'go', 'bangladesh']",dont go bangladesh,4
now they better behave themselves because aceh isn’t like malaysia,"['better', 'behave', 'aceh', '’', 'like', 'malaysia']",better behave aceh ’ like malaysia,0
one report on curpt government of pakistanbelow political parties creater involved in pakistans current situationcorrupt rulers have taken over pakistan there is no bread to eat thieving looting rulers have sucked blood god willing the global media should drag pakistans corrupt prime minister shahbaz sharif and zardari to the international court of justice that they have been taking all the aid or funds pakistan has received and depositing it in their account they have flats in foreign countries they even go to london or dubai to buy a tablet schools are in ruins in sindh there are cos houses in the hospital,"['one', 'report', 'curpt', 'government', 'pakistanbelow', 'political', 'parties', 'creater', 'involved', 'pakistans', 'current', 'situationcorrupt', 'rulers', 'taken', 'pakistan', 'bread', 'eat', 'thieving', 'looting', 'rulers', 'sucked', 'blood', 'god', 'willing', 'global', 'media', 'drag', 'pakistans', 'corrupt', 'prime', 'minister', 'shahbaz', 'sharif', 'zardari', 'international', 'court', 'justice', 'taking', 'aid', 'funds', 'pakistan', 'received', 'depositing', 'account', 'flats', 'foreign', 'countries', 'even', 'go', 'london', 'dubai', 'buy', 'tablet', 'schools', 'ruins', 'sindh', 'cos', 'houses', 'hospital']",one report curpt government pakistanbelow political parties creater involved pakistans current situationcorrupt rulers taken pakistan bread eat thieving looting rulers sucked blood god willing global media drag pakistans corrupt prime minister shahbaz sharif zardari international court justice taking aid funds pakistan received depositing account flats foreign countries even go london dubai buy tablet schools ruins sindh cos houses hospital,0
corrupt rulers have taken over pakistan there is no bread to eat thieving looting rulers have sucked blood god willing the global media should drag pakistans corrupt prime minister shahbaz sharif and zardari to the international court of justice that they have been taking all the aid or funds pakistan has received and depositing it in their account they have flats in foreign countries they even go to london or dubai to buy a tablet schools are in ruins in sindh there are cos houses in the hospital,"['corrupt', 'rulers', 'taken', 'pakistan', 'bread', 'eat', 'thieving', 'looting', 'rulers', 'sucked', 'blood', 'god', 'willing', 'global', 'media', 'drag', 'pakistans', 'corrupt', 'prime', 'minister', 'shahbaz', 'sharif', 'zardari', 'international', 'court', 'justice', 'taking', 'aid', 'funds', 'pakistan', 'received', 'depositing', 'account', 'flats', 'foreign', 'countries', 'even', 'go', 'london', 'dubai', 'buy', 'tablet', 'schools', 'ruins', 'sindh', 'cos', 'houses', 'hospital']",corrupt rulers taken pakistan bread eat thieving looting rulers sucked blood god willing global media drag pakistans corrupt prime minister shahbaz sharif zardari international court justice taking aid funds pakistan received depositing account flats foreign countries even go london dubai buy tablet schools ruins sindh cos houses hospital,0
give arakan andaman to bangladesh then we can provide them a better facility,"['give', 'arakan', 'andaman', 'bangladesh', 'provide', 'better', 'facility']",give arakan andaman bangladesh provide better facility,2
its very good step taken by indonesiabecoz muslim refuges should send them to muslim majority country we are also thinking about indians m muslim should come to our pakistan or arab immediately,"['good', 'step', 'taken', 'indonesiabecoz', 'muslim', 'refuges', 'send', 'muslim', 'majority', 'country', 'also', 'thinking', 'indians', 'muslim', 'come', 'pakistan', 'arab', 'immediately']",good step taken indonesiabecoz muslim refuges send muslim majority country also thinking indians muslim come pakistan arab immediately,0
may the almighty allah help our brothers and sisters ruhingyas saudi arabia and qatar are spending billion of dollars for football and your brothers and sisters are lived in hunger and starvation i know you know prophet said god will never forgive the unkind like you shame to you,"['may', 'almighty', 'allah', 'help', 'brothers', 'sisters', 'ruhingyas', 'saudi', 'arabia', 'qatar', 'spending', 'billion', 'dollars', 'football', 'brothers', 'sisters', 'lived', 'hunger', 'starvation', 'know', 'know', 'prophet', 'said', 'god', 'never', 'forgive', 'unkind', 'like', 'shame']",may almighty allah help brothers sisters ruhingyas saudi arabia qatar spending billion dollars football brothers sisters lived hunger starvation know know prophet said god never forgive unkind like shame,3
not only myanmar military but putin assad xingping modi all are responsible for rohingya genocide,"['myanmar', 'military', 'putin', 'assad', 'xingping', 'modi', 'responsible', 'rohingya', 'genocide']",myanmar military putin assad xingping modi responsible rohingya genocide,0
idn disaster and dangerous for idn,"['idn', 'disaster', 'dangerous', 'idn']",idn disaster dangerous idn,0
shalom salam peace both israel and myanmar have expelled their native populations shame on them,"['shalom', 'salam', 'peace', 'israel', 'myanmar', 'expelled', 'native', 'populations', 'shame']",shalom salam peace israel myanmar expelled native populations shame,1
no we dont want they stay in indonesia we want they back to bangladesh camp or back to they country they no have good attitude dirty they make criminal in sumatera indonesia and so many problem by them,"['dont', 'want', 'stay', 'want', 'back', 'bangladesh', 'camp', 'back', 'country', 'good', 'attitude', 'dirty', 'make', 'criminal', 'sumatera', 'many', 'problem']",dont want stay want back bangladesh camp back country good attitude dirty make criminal sumatera many problem,0
mereka harus bljr adab dan menghargai bersyukur biar bisa di terima di manapun,"['bljr', 'adab', 'menghargai', 'bersyukur', 'biar', 'terima', 'manapun']",bljr adab menghargai bersyukur biar terima manapun,0
di satu sisi kita lihat rasa kasihan juga klo lihat anak mereka tapi kimana mudah tuhan berikan jalan keluar bagi mereka juman kita bantu dengan doa sedih juga lihat mereka hidup itu harus banyak bersyukur,"['sisi', 'lihat', 'kasihan', 'lihat', 'anak', 'kimana', 'mudah', 'tuhan', 'jalan', 'juman', 'bantu', 'doa', 'sedih', 'lihat', 'hidup', 'bersyukur']",sisi lihat kasihan lihat anak kimana mudah tuhan jalan juman bantu doa sedih lihat hidup bersyukur,3
rohingya manusia tidak tau bersyukurharus dikembalikan mereka ke negara asalnya secepatnya sebelum ada terjadi yang tidak di inginkan,"['rohingya', 'manusia', 'tau', 'bersyukurharus', 'dikembalikan', 'negara', 'asalnya', 'secepatnya']",rohingya manusia tau bersyukurharus dikembalikan negara asalnya secepatnya,0
ya allah mereka ini mungkin tk pernah dpt pendidikan tapi yg salah presiden miyanmar kenapa mereka tk mau mengakui pduduknya padahal dri dulu mereka sudah disitu kasihan tpi yg bisa kita perbuat,"['allah', 'tk', 'dpt', 'pendidikan', 'salah', 'presiden', 'miyanmar', 'tk', 'mengakui', 'pduduknya', 'dri', 'disitu', 'kasihan', 'tpi', 'perbuat']",allah tk dpt pendidikan salah presiden miyanmar tk mengakui pduduknya dri disitu kasihan tpi perbuat,1
aceh indonesia their number is more than they are illegal bangladeshi immigrants why not take them to your country do you know what their nature is like in malaysia the intimidation of bangladeshis and rohinians against us natives usurp and confiscate our landunhcr bangladesh is a group that sells humans to be sent to indonesia you are a mafia by promising rohinians and bangladeshis that you will live in luxury and be facilitated by everyone in indonesia are you sure in our country there are still many who are poor and need help go away from our country,"['aceh', 'number', 'illegal', 'bangladeshi', 'immigrants', 'take', 'country', 'know', 'nature', 'like', 'malaysia', 'intimidation', 'bangladeshis', 'rohinians', 'us', 'natives', 'usurp', 'confiscate', 'landunhcr', 'bangladesh', 'group', 'sells', 'humans', 'sent', 'mafia', 'promising', 'rohinians', 'bangladeshis', 'live', 'luxury', 'facilitated', 'everyone', 'sure', 'country', 'still', 'many', 'poor', 'need', 'help', 'go', 'away', 'country']",aceh number illegal bangladeshi immigrants take country know nature like malaysia intimidation bangladeshis rohinians us natives usurp confiscate landunhcr bangladesh group sells humans sent mafia promising rohinians bangladeshis live luxury facilitated everyone sure country still many poor need help go away country,0
welcome bangladeshrohingya to indonesia,"['welcome', 'bangladeshrohingya']",welcome bangladeshrohingya,0
imigran gelap pesanan amerika untuk menjajah,"['imigran', 'gelap', 'pesanan', 'amerika', 'menjajah']",imigran gelap pesanan amerika menjajah,3
usir mereka imigran gelap rohingya dari negara kami indonesia mereka hanya orang orang yang tidak tahu berterima kasih mereka adalah pemberontak yang tidak memiliki adap,"['usir', 'imigran', 'gelap', 'rohingya', 'negara', 'berterima', 'kasih', 'pemberontak', 'memiliki', 'adap']",usir imigran gelap rohingya negara berterima kasih pemberontak memiliki adap,0
kalau hanya makan tidur kenapa harus datang ke aceh usman hamit jgn ganggu orang di laut sana bab bisa dilaut kasi tanah mu diberaki,"['makan', 'tidur', 'aceh', 'usman', 'hamit', 'ganggu', 'laut', 'bab', 'dilaut', 'kasi', 'tanah', 'mu', 'diberaki']",makan tidur aceh usman hamit ganggu laut bab dilaut kasi tanah mu diberaki,3
rohingya do not respect indonesian society rohingya have bad characteristics and have no gratitude,"['rohingya', 'respect', 'indonesian', 'society', 'rohingya', 'bad', 'characteristics', 'gratitude']",rohingya respect indonesian society rohingya bad characteristics gratitude,0
jangan mau kita terima ini orang rohiniyakususnya di daerah acehmereka tidak perlu di beri tinggal walau hanya sebentardan diberi makan berbulan bulaningat masih banyak orang asli di aceh yg hidup di garis kemiskinandan orang tamil rohinya ini banyak yg buat masalah dan ada yg bukan masalahpolitik genoksidapenghapusan rastapi masalah ekonomi danlapangan pekerjaan andan kita tau banyak putera aceh yg punya sekil belum dapat kerja bertahun tahumini jadi pertimbangan para pejabat yg berwenang inipendatang bisa buat masalah kecemburuan sosialdi acehkomen dari anak aceh perantauan,"['terima', 'rohiniyakususnya', 'daerah', 'acehmereka', 'tinggal', 'sebentardan', 'makan', 'berbulan', 'bulaningat', 'asli', 'aceh', 'hidup', 'garis', 'kemiskinandan', 'tamil', 'rohinya', 'masalahpolitik', 'genoksidapenghapusan', 'rastapi', 'ekonomi', 'danlapangan', 'pekerjaan', 'andan', 'tau', 'putera', 'aceh', 'sekil', 'kerja', 'bertahun', 'tahumini', 'pertimbangan', 'pejabat', 'berwenang', 'inipendatang', 'kecemburuan', 'sosialdi', 'acehkomen', 'anak', 'aceh', 'perantauan']",terima rohiniyakususnya daerah acehmereka tinggal sebentardan makan berbulan bulaningat asli aceh hidup garis kemiskinandan tamil rohinya masalahpolitik genoksidapenghapusan rastapi ekonomi danlapangan pekerjaan andan tau putera aceh sekil kerja bertahun tahumini pertimbangan pejabat berwenang inipendatang kecemburuan sosialdi acehkomen anak aceh perantauan,0
angkatan laut rep indonesia wajib keluar masalah ini,"['angkatan', 'laut', 'rep', 'wajib']",angkatan laut rep wajib,0
capres no kok senyap,"['capres', 'senyap']",capres senyap,0
usir mereka,['usir'],usir,0
hati hati buat negara kristen di barat jangan pernah menerimah penduduk liar suaka akan menjadi manusia radikal di kemudian hari sangat mengerikan ajaran sesat waspada,"['hati', 'hati', 'negara', 'kristen', 'barat', 'menerimah', 'penduduk', 'liar', 'suaka', 'manusia', 'radikal', 'mengerikan', 'ajaran', 'sesat', 'waspada']",hati hati negara kristen barat menerimah penduduk liar suaka manusia radikal mengerikan ajaran sesat waspada,0
usir secepat nya imigran gelap dari bumi acehbiar tidak jadi beban negara ri,"['usir', 'secepat', 'imigran', 'gelap', 'bumi', 'acehbiar', 'beban', 'negara', 'ri']",usir secepat imigran gelap bumi acehbiar beban negara ri,3
take illegal migrant rohingya to qatar,"['take', 'illegal', 'migrant', 'rohingya', 'qatar']",take illegal migrant rohingya qatar,0
kami bangsa indonesia dan rakyat indonesia siyap mati untuk menjaga tanah warisan leluhur dan tanah nenek moyang kami dari negara asing ingat itu,"['bangsa', 'rakyat', 'siyap', 'mati', 'menjaga', 'tanah', 'warisan', 'leluhur', 'tanah', 'nenek', 'moyang', 'negara', 'asing']",bangsa rakyat siyap mati menjaga tanah warisan leluhur tanah nenek moyang negara asing,0
kami rakyat indonesia mentang sekeras kerasnya ada pengungsi dari negara lain masuk ke indonesia kalau mau masok hadapi kami dulu rakyat indonesia kami rakyat indonesia ga akan kami biyayar kan sejengkal tanah pun bisa kalian duduk untuk pengungsi dari luwar negara ingat itu,"['rakyat', 'mentang', 'sekeras', 'kerasnya', 'pengungsi', 'negara', 'masuk', 'masok', 'hadapi', 'rakyat', 'rakyat', 'biyayar', 'sejengkal', 'tanah', 'duduk', 'pengungsi', 'luwar', 'negara']",rakyat mentang sekeras kerasnya pengungsi negara masuk masok hadapi rakyat rakyat biyayar sejengkal tanah duduk pengungsi luwar negara,0
sampai mati kami masyarakat indonesia ga akan terima ada pengungsi rohiginiya banglades fakistan ini di bumi indonesia tercinta ini sampai mati kami ga akan kami ijin kan ada di bumi indonesia ini garis besar nya kami ga seteju ada pengungsi haram ada di indonesia ini,"['mati', 'masyarakat', 'terima', 'pengungsi', 'rohiginiya', 'banglades', 'fakistan', 'bumi', 'tercinta', 'mati', 'ijin', 'bumi', 'garis', 'seteju', 'pengungsi', 'haram']",mati masyarakat terima pengungsi rohiginiya banglades fakistan bumi tercinta mati ijin bumi garis seteju pengungsi haram,0
norefugis imigrants ilegal,"['norefugis', 'imigrants', 'ilegal']",norefugis imigrants ilegal,1
the rohingya ethnic group was deliberately sent to indonesia to destroy indonesia deliberately so that indonesia becomes chaotic they must be sent back to their responsible country of origin,"['rohingya', 'ethnic', 'group', 'deliberately', 'sent', 'destroy', 'deliberately', 'becomes', 'chaotic', 'must', 'sent', 'back', 'responsible', 'country', 'origin']",rohingya ethnic group deliberately sent destroy deliberately becomes chaotic must sent back responsible country origin,0
pulangkan ke negara bangladesh sj besok besok rusuh minta jatah tanah,"['pulangkan', 'negara', 'bangladesh', 'sj', 'besok', 'besok', 'rusuh', 'jatah', 'tanah']",pulangkan negara bangladesh sj besok besok rusuh jatah tanah,3
usir dan kembalikan ke negaranya masyarakat indonesia masih banyak yang kekurangan imigran gelap etnis rohingya yang tak tau diri sudah ditolong malah nglunjak,"['usir', 'kembalikan', 'negaranya', 'masyarakat', 'kekurangan', 'imigran', 'gelap', 'etnis', 'rohingya', 'tau', 'ditolong', 'nglunjak']",usir kembalikan negaranya masyarakat kekurangan imigran gelap etnis rohingya tau ditolong nglunjak,0
banglaceh selamat kalian akan jadi india,"['banglaceh', 'selamat', 'india']",banglaceh selamat india,0
semoga khilafah segera tegak dgn diterapkannya sistem islam yg bisa menyelesaikan persoalan ini dan bisa menciptakan kesejahteraan dan kedamaian dunia,"['semoga', 'khilafah', 'tegak', 'diterapkannya', 'sistem', 'islam', 'menyelesaikan', 'menciptakan', 'kesejahteraan', 'kedamaian', 'dunia']",semoga khilafah tegak diterapkannya sistem islam menyelesaikan menciptakan kesejahteraan kedamaian dunia,3
pulangkan itu rohingya bikin beban ngurusi org ilegal,"['pulangkan', 'rohingya', 'bikin', 'beban', 'ngurusi', 'ilegal']",pulangkan rohingya bikin beban ngurusi ilegal,3
krisis pengungsi yang sedang berlangsung dimulai di asia timur pada akhir februari setelah invasi myanmar ke negara rohingya tercatat terdapat hampir juta pengungsi yang melarikan diri dari negara bagian rohingya di asia sementara sekitar juta lainnya telah mengungsi di negara tersebut pada akhir bulan mei sekitar seperempat dari total penduduk negara tersebut telah meninggalkan rumah mereka di negara bagian rohingya pada tanggal maret pengungsi rohingya adalah perempuan dan anakanak sementara sebagian besar lakilaki rohingya berusia antara dan tahun dilarang meninggalkan negara tersebut pada tanggal maret lebih dari separuh anakanak rohingya telah meninggalkan rumah mereka seperempat di antaranya telah meninggalkan negara tersebut negara invasi tersebut menyebabkan krisis pengungsi terbesar di asia timur sejak perang dunia ii dan setelahnya merupakan yang pertama di asia timur sejak perang myanmar pada tahun an serta krisis pengungsi terbesar keempat dalam sejarah dan merupakan krisis pengungsi terbesar abad ke dengan tingkat pelarian pengungsi tertinggi secara global,"['krisis', 'pengungsi', 'asia', 'timur', 'februari', 'invasi', 'myanmar', 'negara', 'rohingya', 'tercatat', 'juta', 'pengungsi', 'melarikan', 'negara', 'rohingya', 'asia', 'juta', 'mengungsi', 'negara', 'mei', 'seperempat', 'total', 'penduduk', 'negara', 'meninggalkan', 'rumah', 'negara', 'rohingya', 'tanggal', 'maret', 'pengungsi', 'rohingya', 'perempuan', 'anakanak', 'lakilaki', 'rohingya', 'berusia', 'dilarang', 'meninggalkan', 'negara', 'tanggal', 'maret', 'separuh', 'anakanak', 'rohingya', 'meninggalkan', 'rumah', 'seperempat', 'meninggalkan', 'negara', 'negara', 'invasi', 'menyebabkan', 'krisis', 'pengungsi', 'terbesar', 'asia', 'timur', 'perang', 'dunia', 'ii', 'setelahnya', 'asia', 'timur', 'perang', 'myanmar', 'krisis', 'pengungsi', 'terbesar', 'keempat', 'sejarah', 'krisis', 'pengungsi', 'terbesar', 'abad', 'tingkat', 'pelarian', 'pengungsi', 'tertinggi', 'global']",krisis pengungsi asia timur februari invasi myanmar negara rohingya tercatat juta pengungsi melarikan negara rohingya asia juta mengungsi negara mei seperempat total penduduk negara meninggalkan rumah negara rohingya tanggal maret pengungsi rohingya perempuan anakanak lakilaki rohingya berusia dilarang meninggalkan negara tanggal maret separuh anakanak rohingya meninggalkan rumah seperempat meninggalkan negara negara invasi menyebabkan krisis pengungsi terbesar asia timur perang dunia ii setelahnya asia timur perang myanmar krisis pengungsi terbesar keempat sejarah krisis pengungsi terbesar abad tingkat pelarian pengungsi tertinggi global,3
indonesia menolak rohingya dan akan kami usir paksa,"['menolak', 'rohingya', 'usir', 'paksa']",menolak rohingya usir paksa,0
,[],,3
rohingya local criminals are raped rohingya thieves become beggars causing trouble on the streets and villages expelled to their country,"['rohingya', 'local', 'criminals', 'raped', 'rohingya', 'thieves', 'become', 'beggars', 'causing', 'trouble', 'streets', 'villages', 'expelled', 'country']",rohingya local criminals raped rohingya thieves become beggars causing trouble streets villages expelled country,0
pemeeintah myamar rasis tidak mengakui tidak adilan warga rohingnya mengarah genosida,"['pemeeintah', 'myamar', 'rasis', 'mengakui', 'adilan', 'warga', 'mengarah', 'genosida']",pemeeintah myamar rasis mengakui adilan warga mengarah genosida,1
indonesia wants to help arabs like palestinians not south asians like rohingya,"['wants', 'help', 'arabs', 'like', 'palestinians', 'south', 'asians', 'like', 'rohingya']",wants help arabs like palestinians south asians like rohingya,3
im rohingya journalist,"['im', 'rohingya', 'journalist']",im rohingya journalist,1
as a rohingian we are used to be treated like this all the timeno identity no ethnicity no citizenship we dont need anything from the world allah is with us and we only ask for jannah,"['rohingian', 'used', 'treated', 'like', 'timeno', 'identity', 'ethnicity', 'citizenship', 'dont', 'need', 'anything', 'world', 'allah', 'us', 'ask', 'jannah']",rohingian used treated like timeno identity ethnicity citizenship dont need anything world allah us ask jannah,0
no more un we really ready to im here only singale,"['un', 'really', 'ready', 'im', 'singale']",un really ready im singale,4
this is called islmic brotherhood both are allah and islam followers no discriminationno religious problem very good decision all rohangia must go indonesia malaysia and islmic countries,"['called', 'islmic', 'brotherhood', 'allah', 'islam', 'followers', 'discriminationno', 'religious', 'problem', 'good', 'decision', 'rohangia', 'must', 'go', 'malaysia', 'islmic', 'countries']",called islmic brotherhood allah islam followers discriminationno religious problem good decision rohangia must go malaysia islmic countries,4
yes come to indonesia dont come to malaysia,"['yes', 'come', 'dont', 'come', 'malaysia']",yes come dont come malaysia,0
al jazeraa go to malaysiawhat they done to malaysithey breaking the malaysian law,"['al', 'jazeraa', 'go', 'malaysiawhat', 'done', 'malaysithey', 'breaking', 'malaysian', 'law']",al jazeraa go malaysiawhat done malaysithey breaking malaysian law,1
don’t give than any chance to live cause they will destroy the whole nation just like they are doing to bangladeshi residents right now they are refugees they are supposed to stay at a refugee camp but they are running away from the camp and killing locals doing the business of drug and weapon they are getting the weapon from the bangladeshi local gang and they are selling the drugs instead of exchange like yaba methamphetamine and killing whole youth with this kind of drug they destroy local economy,"['’', 'give', 'chance', 'live', 'cause', 'destroy', 'whole', 'nation', 'like', 'bangladeshi', 'residents', 'right', 'refugees', 'supposed', 'stay', 'refugee', 'camp', 'running', 'away', 'camp', 'killing', 'locals', 'business', 'drug', 'weapon', 'getting', 'weapon', 'bangladeshi', 'local', 'gang', 'selling', 'drugs', 'instead', 'exchange', 'like', 'yaba', 'methamphetamine', 'killing', 'whole', 'youth', 'kind', 'drug', 'destroy', 'local', 'economy']",’ give chance live cause destroy whole nation like bangladeshi residents right refugees supposed stay refugee camp running away camp killing locals business drug weapon getting weapon bangladeshi local gang selling drugs instead exchange like yaba methamphetamine killing whole youth kind drug destroy local economy,2
biggest muslim of indonesia love,"['biggest', 'muslim', 'love']",biggest muslim love,0
good news,"['good', 'news']",good news,2
please indonesian muslim brothers help help to these people they are your muslim brothers afghanistan,"['please', 'indonesian', 'muslim', 'brothers', 'help', 'help', 'people', 'muslim', 'brothers', 'afghanistan']",please indonesian muslim brothers help help people muslim brothers afghanistan,4
tunggu sedikit masa lagiindonesia akan pusing kepala seperti malaysia,"['tunggu', 'lagiindonesia', 'pusing', 'kepala', 'malaysia']",tunggu lagiindonesia pusing kepala malaysia,0
hm bahaya nih,"['hm', 'bahaya', 'nih']",hm bahaya nih,0
the habits of south asians who always breed and reproduce in other countries,"['habits', 'south', 'asians', 'always', 'breed', 'reproduce', 'countries']",habits south asians always breed reproduce countries,1
all about of human trafficking they are not run out from myanmar but they looking for new country,"['human', 'trafficking', 'run', 'myanmar', 'looking', 'new', 'country']",human trafficking run myanmar looking new country,0
negara sendiri pun susahini brp juta sd menampung rohignia trs pdhl negara lain tolak kedatangan rohignia seperti malaysia pun tak mau utk pelarian rohignia,"['negara', 'susahini', 'brp', 'juta', 'sd', 'menampung', 'rohignia', 'trs', 'pdhl', 'negara', 'tolak', 'kedatangan', 'rohignia', 'malaysia', 'pelarian', 'rohignia']",negara susahini brp juta sd menampung rohignia trs pdhl negara tolak kedatangan rohignia malaysia pelarian rohignia,0
kebanyakan muka yg dtg ni mcm muka bangla cukup sebulan masuk indonesia cabutla dia org masuk msia ikut lorong tikus indonesia transit je,"['kebanyakan', 'muka', 'dtg', 'mcm', 'muka', 'bangla', 'sebulan', 'masuk', 'cabutla', 'masuk', 'msia', 'lorong', 'tikus', 'transit', 'je']",kebanyakan muka dtg mcm muka bangla sebulan masuk cabutla masuk msia lorong tikus transit je,0
itu sengaja di kirim dari bangladeshitu govermant bangladesh yg kirim rohinga asli bangladesh tapi bangladesh tak mau rohinganya mau di kirim ke indonesian stop rohinga ke indonesian nanti banyak telurnya,"['sengaja', 'kirim', 'bangladeshitu', 'govermant', 'bangladesh', 'kirim', 'rohinga', 'asli', 'bangladesh', 'bangladesh', 'rohinganya', 'kirim', 'indonesian', 'stop', 'rohinga', 'indonesian', 'telurnya']",sengaja kirim bangladeshitu govermant bangladesh kirim rohinga asli bangladesh bangladesh rohinganya kirim indonesian stop rohinga indonesian telurnya,0
alhamdullilah selamat mendarat di dataran aceh semoga allah memberi rahmat di negara indonesia,"['alhamdullilah', 'selamat', 'mendarat', 'dataran', 'aceh', 'semoga', 'allah', 'rahmat', 'negara']",alhamdullilah selamat mendarat dataran aceh semoga allah rahmat negara,0
indonesia,[],,1
they have no any country thats why like that on going to than,"['country', 'thats', 'like', 'going']",country thats like going,1
men in shorts women covered like north people broken society,"['men', 'shorts', 'women', 'covered', 'like', 'north', 'people', 'broken', 'society']",men shorts women covered like north people broken society,1
take it from india also where terrorists will live for years they will spread those who do not belong to their country they beg in other countries,"['take', 'india', 'also', 'terrorists', 'live', 'years', 'spread', 'belong', 'country', 'beg', 'countries']",take india also terrorists live years spread belong country beg countries,0
when they are offered to be repatriated they refuse but going to other countries they make troublelol,"['offered', 'repatriated', 'refuse', 'going', 'countries', 'make', 'troublelol']",offered repatriated refuse going countries make troublelol,1
rohingya go back to your dirty country indiawe dont need rohingya in our country indonesia,"['rohingya', 'go', 'back', 'dirty', 'country', 'indiawe', 'dont', 'need', 'rohingya', 'country']",rohingya go back dirty country indiawe dont need rohingya country,2
muslim very slow motion s,"['muslim', 'slow', 'motion']",muslim slow motion,4
indonesia is too kind hopefully they get back to health and continue their trip to thailand australia malaysia or any immigrant countries that signs unhcr treaty,"['kind', 'hopefully', 'get', 'back', 'health', 'continue', 'trip', 'thailand', 'australia', 'malaysia', 'immigrant', 'countries', 'signs', 'unhcr', 'treaty']",kind hopefully get back health continue trip thailand australia malaysia immigrant countries signs unhcr treaty,0
